,NCESID,StudentTestID,StudentLocalID,StudentGradeLevel,TestDate,TestName,TestTypeName,TestSubjectName,TestGradeLevel,Score1Label,Score1Type,Score1Value,Score2Label,Score2Type,Score2Value,Score3Label,Score3Type,Score3Value
175,101010,1238037,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100
176,101010,1639017,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,5-A,Scaled Score,Scale,268,CPI,Scale,100
177,101010,1639017,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100
178,101010,1767397,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100
179,101010,1767397,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75
180,101010,1766010,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50
181,101010,1766010,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100
182,101010,1038988,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100
183,101010,1038988,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,226,CPI,Scale,50
184,101010,1868470,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100
185,101010,1868470,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75
186,101010,1206098,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75
187,101010,1206098,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75
188,101010,1494742,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100
189,101010,1494742,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100
190,101010,1971734,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100
191,101010,1971734,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100
192,101010,1868281,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100
193,101010,1868281,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100
194,101010,1784758,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,2-W,, , ,CPI,Scale,100
195,101010,1784758,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,2-W,, , ,CPI,Scale,100
196,101010,1560025,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75
197,101010,1560025,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50
198,101010,1261275,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100
199,101010,1261275,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100
200,101010,1407249,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,228,CPI,Scale,50
201,101010,1407249,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75
202,101010,1869993,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100
203,101010,1869993,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100
204,101010,1004555,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100
205,101010,1004555,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100
206,101010,1133250,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75
207,101010,1133250,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100
208,101010,1425973,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100
209,101010,1425973,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75
210,101010,1389433,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25
211,101010,1389433,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75
212,101010,1169506,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,222,CPI,Scale,50
213,101010,1169506,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,, , ,, , ,, , 
214,101010,1167225,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75
215,101010,1167225,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75
216,101010,1665382,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100
217,101010,1665382,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100
218,101010,1581061,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75
219,101010,1581061,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,228,CPI,Scale,50
220,101010,1085521,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100
221,101010,1085521,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,5-A,Scaled Score,Scale,266,CPI,Scale,100
222,101010,1923853,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75
223,101010,1923853,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75
224,101010,1809333,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100
225,101010,1809333,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100
226,101010,1044413,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75
227,101010,1044413,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75
228,101010,1382497,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100
229,101010,1382497,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75
230,101010,1373944,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25
231,101010,1373944,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75
232,101010,1348175,Missing,4,4/1/2013,MCAS,MCAS ELA,ELA,4,Performance Level,Level,5-A,Scaled Score,Scale,268,CPI,Scale,100
233,101010,1348175,Missing,4,5/1/2013,MCAS,MCAS Math,Math,4,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100
234,101010,1363350,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3-NI,Scaled Score,Scale,228,CPI,Scale,50
235,101010,1363350,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25
236,101010,1363350,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,3-NI,Scaled Score,Scale,230,CPI,Scale,75
237,101010,1524959,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100
238,101010,1524959,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100
239,101010,1524959,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75
240,101010,1256644,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100
241,101010,1256644,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100
242,101010,1256644,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100
243,101010,1685904,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100
244,101010,1685904,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100
245,101010,1685904,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100
246,101010,1224161,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100
247,101010,1224161,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100
248,101010,1224161,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,266,CPI,Scale,100
249,101010,1746394,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5-A,Scaled Score,Scale,268,CPI,Scale,100
250,101010,1746394,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,5-A,Scaled Score,Scale,268,CPI,Scale,100
251,101010,1746394,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,278,CPI,Scale,100
252,101010,1117119,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100
253,101010,1117119,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100
254,101010,1117119,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,274,CPI,Scale,100
255,101010,1405683,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75
256,101010,1405683,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,3-NI,Scaled Score,Scale,230,CPI,Scale,75
257,101010,1405683,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75
258,101010,1807646,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100
259,101010,1807646,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100
260,101010,1807646,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100
261,101010,1667951,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5-A,Scaled Score,Scale,266,CPI,Scale,100
262,101010,1667951,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75
263,101010,1667951,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100
264,101010,1334361,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100
265,101010,1334361,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100
266,101010,1334361,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100
267,101010,1163567,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100
268,101010,1163567,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100
269,101010,1163567,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100
270,101010,1588330,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100
271,101010,1588330,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100
272,101010,1588330,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100
273,101010,1707859,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5-A,Scaled Score,Scale,280,CPI,Scale,100
274,101010,1707859,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100
275,101010,1707859,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,268,CPI,Scale,100
276,101010,1014325,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100
277,101010,1014325,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,5-A,Scaled Score,Scale,272,CPI,Scale,100
278,101010,1014325,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,272,CPI,Scale,100
279,101010,1364827,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3-NI,Scaled Score,Scale,230,CPI,Scale,75
280,101010,1364827,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,2-W,Scaled Score,Scale,214,CPI,Scale,25
281,101010,1364827,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,3-NI,Scaled Score,Scale,222,CPI,Scale,50
282,101010,1129142,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100
283,101010,1129142,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,3-NI,Scaled Score,Scale,230,CPI,Scale,75
284,101010,1129142,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25
285,101010,1520619,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100
286,101010,1520619,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100
287,101010,1520619,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100
288,101010,1041789,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100
289,101010,1041789,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100
290,101010,1041789,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75
291,101010,1575225,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100
292,101010,1575225,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,3-NI,Scaled Score,Scale,228,CPI,Scale,50
293,101010,1575225,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100
294,101010,1703819,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25
295,101010,1703819,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,2-W,Scaled Score,Scale,214,CPI,Scale,25
296,101010,1703819,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,2-W,Scaled Score,Scale,216,CPI,Scale,25
297,101010,1687166,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100
298,101010,1687166,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50
299,101010,1687166,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25
300,101010,1436755,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100
301,101010,1436755,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100
302,101010,1436755,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,272,CPI,Scale,100
303,101010,1776027,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100
304,101010,1776027,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100
305,101010,1776027,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100
306,101010,1162507,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100
307,101010,1162507,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100
308,101010,1162507,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100
309,101010,1841815,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,2-W,, , ,CPI,Scale,100
310,101010,1841815,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,2-W,, , ,CPI,Scale,100
311,101010,1841815,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,2-W,, , ,CPI,Scale,100
312,101010,1221609,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5-A,Scaled Score,Scale,266,CPI,Scale,100
313,101010,1221609,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100
314,101010,1221609,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,274,CPI,Scale,100
315,101010,1524861,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100
316,101010,1524861,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100
317,101010,1524861,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100
318,101010,1230838,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75
319,101010,1230838,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100
320,101010,1230838,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75
321,101010,1861291,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100
322,101010,1861291,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,3-NI,Scaled Score,Scale,226,CPI,Scale,50
323,101010,1861291,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,3-NI,Scaled Score,Scale,224,CPI,Scale,50
324,101010,1178602,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100
325,101010,1178602,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75
326,101010,1178602,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100
327,101010,1925699,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5-A,Scaled Score,Scale,276,CPI,Scale,100
328,101010,1925699,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,5-A,Scaled Score,Scale,280,CPI,Scale,100
329,101010,1925699,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,274,CPI,Scale,100
330,101010,1631772,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100
331,101010,1631772,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100
332,101010,1631772,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75
333,101010,1761587,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5-A,Scaled Score,Scale,266,CPI,Scale,100
334,101010,1761587,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100
335,101010,1761587,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,266,CPI,Scale,100
336,101010,1343102,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100
337,101010,1343102,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,3-NI,Scaled Score,Scale,222,CPI,Scale,50
338,101010,1343102,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100
339,101010,1211947,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75
340,101010,1211947,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100
341,101010,1211947,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75
342,101010,1267356,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100
343,101010,1267356,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75
344,101010,1267356,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100
345,101010,1996757,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75
346,101010,1996757,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100
347,101010,1996757,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100
348,101010,1284757,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5-A,Scaled Score,Scale,268,CPI,Scale,100
349,101010,1284757,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,5-A,Scaled Score,Scale,278,CPI,Scale,100
350,101010,1284757,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,278,CPI,Scale,100
351,101010,1990023,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100
352,101010,1990023,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100
353,101010,1990023,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100
354,101010,1706786,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75
355,101010,1706786,Missing,5,5/1/2013,MCAS,MCAS Math,Math,5,Performance Level,Level,3-NI,Scaled Score,Scale,230,CPI,Scale,75
356,101010,1706786,Missing,5,6/1/2013,MCAS,MCAS Science,Science,5,Performance Level,Level,3-NI,Scaled Score,Scale,230,CPI,Scale,75
357,101010,1840697,Missing,5,4/1/2013,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100
